customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-11649,Female,0,Yes,No,28,Month-to-month,No,Yes,Yes,No internet service,Yes,Credit card,69.2,1951.61,2,No
CUST-11650,Male,0,No,No,34,Month-to-month,DSL,No internet service,No internet service,No,No,Mailed check,65.89,2307.68,2,No
CUST-11651,Male,0,Yes,Yes,3,Two year,No,No,No,No internet service,Yes,Mailed check,69.88,208.93,1,Yes
CUST-11652,Male,0,No,No,61,Two year,No,Yes,No internet service,Yes,No,Mailed check,56.32,3433.34,1,No
CUST-11653,Female,0,No,Yes,66,Month-to-month,DSL,No internet service,No,Yes,Yes,Electronic check,69.26,4611.3,1,No
CUST-11654,Male,0,Yes,Yes,30,One year,Fiber optic,No internet service,No internet service,No,No,Electronic check,54.89,1674.33,2,No
CUST-11655,Male,0,No,No,36,Month-to-month,Fiber optic,No,No,No,No,Mailed check,27.08,929.74,2,No
CUST-11656,Female,0,No,No,61,Two year,DSL,No internet service,Yes,No,Yes,Mailed check,87.8,5351.19,0,No
CUST-11657,Female,0,Yes,No,33,One year,Fiber optic,Yes,No internet service,No internet service,Yes,Electronic check,53.69,1793.68,0,Yes
CUST-11658,Female,1,Yes,Yes,50,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Electronic check,67.83,3362.16,0,No
CUST-11659,Male,0,Yes,No,37,Two year,DSL,Yes,No,No internet service,No,Credit card,49.79,1815.27,1,No
CUST-11660,Female,1,No,No,19,Month-to-month,DSL,Yes,No internet service,No internet service,No,Credit card,50.4,888.03,1,No
CUST-11661,Female,1,No,No,57,One year,DSL,No,No internet service,Yes,Yes,Mailed check,44.22,2376.4,1,No
CUST-11662,Male,0,Yes,No,14,Month-to-month,Fiber optic,No,No,No,No,Bank transfer,83.97,1156.88,3,Yes
CUST-11663,Female,0,No,No,16,One year,Fiber optic,Yes,No internet service,Yes,Yes,Electronic check,88.79,1427.0,1,Yes
CUST-11664,Female,0,Yes,Yes,50,Month-to-month,Fiber optic,No,No,No,Yes,Credit card,65.52,3221.23,1,Yes
CUST-11665,Male,0,Yes,No,51,Month-to-month,DSL,Yes,No internet service,No,No,Credit card,54.27,2836.66,2,Yes
CUST-11666,Female,0,Yes,No,69,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,31.14,2096.32,2,No
CUST-11667,Female,0,Yes,No,51,Two year,Fiber optic,No internet service,No,Yes,No,Electronic check,80.91,4172.04,0,Yes
CUST-11668,Female,0,Yes,No,1,Month-to-month,DSL,No,Yes,No,Yes,Mailed check,51.47,72.4,1,Yes
CUST-11669,Female,0,Yes,No,62,One year,Fiber optic,Yes,Yes,Yes,Yes,Electronic check,42.65,2753.12,1,No
CUST-11670,Female,1,Yes,No,30,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Mailed check,65.59,1994.69,0,No
CUST-11671,Female,0,No,Yes,0,Two year,Fiber optic,No internet service,No internet service,No,Yes,Bank transfer,58.32,0.0,2,Yes
CUST-11672,Male,0,Yes,No,42,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,34.64,1507.6,1,No
CUST-11673,Female,1,No,No,12,One year,No,No internet service,Yes,No,No,Electronic check,37.39,533.56,0,No
CUST-11674,Female,0,No,No,30,Two year,DSL,Yes,Yes,No internet service,Yes,Mailed check,71.73,2063.29,0,No
CUST-11675,Female,0,No,No,34,Month-to-month,No,No,No,Yes,Yes,Credit card,51.89,1796.22,2,Yes
CUST-11676,Male,1,Yes,Yes,5,Month-to-month,DSL,No,No,No internet service,Yes,Credit card,75.21,419.07,1,Yes
CUST-11677,Male,0,No,No,62,Two year,DSL,No,Yes,No,Yes,Bank transfer,67.93,4201.02,1,No
CUST-11678,Female,0,Yes,No,37,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Bank transfer,85.95,3059.05,1,No
CUST-11679,Female,0,Yes,No,70,Month-to-month,DSL,Yes,No,Yes,No,Electronic check,48.36,3370.4,2,No
CUST-11680,Female,1,No,No,33,Month-to-month,Fiber optic,No,Yes,No,No,Credit card,69.65,2269.4,2,Yes
CUST-11681,Male,0,Yes,No,43,Two year,No,No,No internet service,No,Yes,Mailed check,77.77,3420.6,2,No
CUST-11682,Male,0,No,No,59,Two year,Fiber optic,Yes,No internet service,No internet service,Yes,Bank transfer,52.48,3091.89,2,No
CUST-11683,Female,0,Yes,No,15,One year,Fiber optic,No,No,No internet service,Yes,Mailed check,87.54,1292.48,2,No
CUST-11684,Male,0,No,Yes,66,One year,No,No internet service,No internet service,No internet service,Yes,Electronic check,31.67,2060.89,2,No
CUST-11685,Female,0,No,No,13,Month-to-month,Fiber optic,Yes,No,No internet service,No,Bank transfer,48.34,644.71,1,No
CUST-11686,Male,0,No,No,72,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Bank transfer,30.93,2229.8,1,No
CUST-11687,Male,1,No,No,46,Month-to-month,No,No,Yes,Yes,No,Bank transfer,50.28,2273.38,3,No
CUST-11688,Female,0,No,No,37,Month-to-month,DSL,Yes,Yes,Yes,Yes,Credit card,61.91,2303.87,4,Yes
CUST-11689,Male,0,Yes,No,15,Month-to-month,DSL,Yes,Yes,No internet service,No,Credit card,81.63,1196.59,1,Yes
CUST-11690,Female,0,Yes,Yes,41,One year,DSL,No internet service,No,No,No,Mailed check,61.89,2407.88,2,No
CUST-11691,Female,0,Yes,No,40,Month-to-month,DSL,Yes,No,No internet service,No,Mailed check,53.09,2157.0,2,No
CUST-11692,Female,0,No,No,71,Month-to-month,DSL,Yes,No,No internet service,No,Electronic check,34.02,2444.08,1,No
CUST-11693,Male,0,No,Yes,60,Month-to-month,DSL,No,No internet service,No,Yes,Credit card,40.72,2453.19,1,No
CUST-11694,Male,0,No,Yes,35,Month-to-month,Fiber optic,No,Yes,Yes,No,Electronic check,71.2,2469.88,0,Yes
CUST-11695,Female,0,No,No,28,Month-to-month,Fiber optic,No,No internet service,No internet service,Yes,Electronic check,82.63,2310.04,2,Yes
CUST-11696,Male,0,Yes,No,28,Month-to-month,No,No,Yes,Yes,Yes,Bank transfer,56.62,1626.32,0,No
CUST-11697,Male,0,No,No,27,Month-to-month,DSL,Yes,No internet service,Yes,Yes,Credit card,89.22,2377.35,1,Yes
CUST-11698,Male,0,No,Yes,0,Month-to-month,DSL,No internet service,Yes,Yes,Yes,Mailed check,46.0,42.98,4,No
CUST-11699,Female,1,Yes,No,2,One year,Fiber optic,Yes,Yes,Yes,No,Electronic check,57.19,40.64,3,No
CUST-11700,Male,0,Yes,Yes,54,Two year,DSL,No,Yes,No,Yes,Electronic check,58.88,3187.93,5,Yes
CUST-11701,Male,1,No,No,18,One year,Fiber optic,Yes,Yes,No internet service,Yes,Credit card,95.59,1721.91,2,Yes
CUST-11702,Female,1,Yes,No,30,One year,Fiber optic,No,No internet service,No internet service,Yes,Bank transfer,67.67,2080.23,1,No
CUST-11703,Male,0,No,No,50,Two year,Fiber optic,No,No,No,No,Mailed check,29.03,1405.55,0,No
CUST-11704,Female,1,No,No,44,Month-to-month,DSL,No,Yes,Yes,No,Credit card,84.03,3656.83,2,Yes
CUST-11705,Female,0,No,No,26,One year,Fiber optic,No,No,No,No,Electronic check,101.92,2580.2,1,Yes
CUST-11706,Female,0,No,Yes,54,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,60.01,3212.2,2,No
CUST-11707,Female,0,No,No,11,Month-to-month,No,Yes,No internet service,Yes,Yes,Mailed check,47.06,530.43,0,No
CUST-11708,Male,0,No,No,34,Month-to-month,DSL,No internet service,No internet service,Yes,Yes,Electronic check,82.29,2707.97,1,Yes
CUST-11709,Male,0,No,No,7,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Credit card,104.29,707.88,1,Yes
CUST-11710,Male,0,Yes,No,38,Two year,Fiber optic,No,Yes,No internet service,No,Credit card,81.97,3145.4,0,No
CUST-11711,Male,0,No,No,6,Month-to-month,DSL,No internet service,No,Yes,No,Credit card,32.54,190.1,0,No
CUST-11712,Female,0,No,No,68,One year,Fiber optic,No internet service,No,No internet service,Yes,Electronic check,80.09,5449.88,2,Yes
CUST-11713,Female,0,No,Yes,48,Two year,Fiber optic,No,No,Yes,Yes,Bank transfer,73.08,3432.54,1,No
CUST-11714,Female,0,Yes,Yes,17,Month-to-month,DSL,No internet service,No internet service,No,No,Mailed check,45.91,775.47,3,Yes
CUST-11715,Female,0,Yes,Yes,44,Month-to-month,Fiber optic,No,No internet service,No internet service,Yes,Mailed check,90.78,3995.75,3,Yes
CUST-11716,Female,0,No,No,25,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,Electronic check,73.77,1836.06,1,No
CUST-11717,Male,0,Yes,No,37,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Bank transfer,91.3,3385.74,3,Yes
CUST-11718,Male,0,Yes,No,12,Two year,DSL,No internet service,No,No internet service,Yes,Credit card,43.77,509.78,3,No
CUST-11719,Female,0,No,No,36,One year,Fiber optic,No internet service,No internet service,No internet service,Yes,Electronic check,72.98,2604.48,3,No
CUST-11720,Male,0,Yes,Yes,7,One year,DSL,No,Yes,No internet service,Yes,Bank transfer,47.1,277.71,1,Yes
CUST-11721,Female,0,No,No,11,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No,Bank transfer,69.95,818.17,3,Yes
CUST-11722,Female,0,Yes,Yes,42,One year,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,94.54,3909.35,0,No
CUST-11723,Female,0,Yes,No,36,One year,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,36.47,1320.82,2,No
CUST-11724,Female,0,No,No,21,Month-to-month,Fiber optic,No,Yes,No,No,Electronic check,37.62,880.68,0,Yes
CUST-11725,Female,0,Yes,No,4,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,Credit card,84.11,391.51,5,Yes
CUST-11726,Female,0,No,Yes,30,Month-to-month,DSL,No internet service,No internet service,No internet service,Yes,Bank transfer,64.72,1967.07,0,Yes
CUST-11727,Female,0,No,Yes,67,Month-to-month,Fiber optic,Yes,No internet service,Yes,No,Bank transfer,88.43,,2,Yes
CUST-11728,Male,0,Yes,No,51,Two year,DSL,No,Yes,No,Yes,Bank transfer,48.85,2484.96,2,No
CUST-11729,Male,0,No,Yes,4,One year,Fiber optic,No internet service,No internet service,Yes,No,Mailed check,66.02,219.01,2,Yes
CUST-11730,Female,0,Yes,No,68,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Mailed check,78.76,5342.99,1,No
CUST-11731,Female,0,No,No,30,Two year,No,Yes,Yes,No internet service,No,Bank transfer,69.2,2104.74,2,No
CUST-11732,Female,0,Yes,No,42,Month-to-month,DSL,No,Yes,Yes,Yes,Credit card,29.23,1247.15,2,No
CUST-11733,Female,0,Yes,Yes,0,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Mailed check,120.0,39.44,0,No
CUST-11734,Female,0,Yes,No,22,Two year,DSL,Yes,No,Yes,No,Electronic check,69.25,1584.48,2,No
CUST-11735,Female,0,No,No,57,Two year,No,Yes,No internet service,Yes,Yes,Electronic check,38.19,2168.91,3,No
CUST-11736,Female,1,Yes,No,24,One year,Fiber optic,No internet service,Yes,No,Yes,Bank transfer,71.28,1720.31,0,No
CUST-11737,Male,0,No,No,12,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Electronic check,73.58,788.01,2,No
CUST-11738,Male,0,Yes,Yes,6,Two year,Fiber optic,No internet service,No,Yes,Yes,Credit card,84.88,622.09,1,No
CUST-11739,Male,0,Yes,No,67,One year,DSL,Yes,Yes,No,Yes,Mailed check,83.54,5576.49,0,No
CUST-11740,Male,1,No,No,59,One year,Fiber optic,Yes,No internet service,No internet service,Yes,Mailed check,60.72,,1,No
CUST-11741,Female,0,Yes,No,3,Month-to-month,No,No,No,No,Yes,Electronic check,30.56,70.95,3,Yes
CUST-11742,Male,1,Yes,No,67,Month-to-month,DSL,Yes,No,Yes,No,Mailed check,74.23,4951.52,1,No
CUST-11743,Male,0,No,No,59,Two year,No,No,Yes,Yes,No,Bank transfer,32.15,1885.0,0,No
CUST-11744,Male,0,No,No,26,Two year,No,No internet service,No internet service,Yes,No,Credit card,89.3,2259.54,2,No
CUST-11745,Female,0,Yes,No,47,One year,No,No internet service,No internet service,Yes,Yes,Bank transfer,50.34,2241.97,0,No
CUST-11746,Female,0,No,No,18,Month-to-month,No,No internet service,No internet service,Yes,Yes,Bank transfer,77.7,1456.58,1,Yes
CUST-11747,Male,0,No,No,18,One year,DSL,No,No,No,Yes,Mailed check,51.88,961.13,3,No
CUST-11748,Female,1,Yes,Yes,52,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Mailed check,55.16,2822.53,5,Yes
CUST-11749,Female,0,No,No,14,Month-to-month,DSL,No,Yes,No internet service,Yes,Credit card,48.98,708.32,0,No
CUST-11750,Female,1,No,No,25,Month-to-month,Fiber optic,No,Yes,No internet service,No,Bank transfer,79.32,2024.2,0,Yes
CUST-11751,Female,0,No,Yes,26,Month-to-month,DSL,No internet service,No,Yes,No,Credit card,52.57,1332.17,1,No
CUST-11752,Female,0,Yes,No,10,One year,No,No internet service,Yes,No,Yes,Bank transfer,80.37,824.29,1,No
CUST-11753,Male,0,Yes,No,60,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Electronic check,53.1,3236.34,2,No
CUST-11754,Female,0,No,No,49,Month-to-month,DSL,Yes,Yes,Yes,Yes,Mailed check,60.37,2886.21,2,Yes
CUST-11755,Male,0,No,No,62,Two year,DSL,No internet service,Yes,No internet service,Yes,Mailed check,65.71,4100.69,1,No
CUST-11756,Male,0,Yes,Yes,38,One year,Fiber optic,No internet service,Yes,Yes,Yes,Mailed check,68.08,2605.26,3,No
CUST-11757,Female,0,Yes,Yes,12,Month-to-month,DSL,No internet service,No,No,No,Credit card,46.52,652.26,2,Yes
CUST-11758,Female,0,No,No,20,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,Mailed check,79.08,1609.45,4,No
CUST-11759,Female,0,No,No,25,One year,DSL,No,No,No,Yes,Electronic check,59.57,1468.71,4,No
CUST-11760,Male,0,Yes,No,68,Month-to-month,DSL,No internet service,Yes,No,No,Bank transfer,75.88,5145.08,1,No
CUST-11761,Male,0,Yes,No,17,Month-to-month,No,No internet service,No,No,No,Mailed check,64.68,1200.73,0,Yes
CUST-11762,Male,0,No,Yes,50,Month-to-month,Fiber optic,Yes,Yes,No,No,Electronic check,76.73,3818.76,1,Yes
CUST-11763,Female,0,No,Yes,8,Month-to-month,DSL,No,No,No internet service,Yes,Credit card,56.77,483.47,1,Yes
CUST-11764,Female,0,No,No,69,One year,DSL,No internet service,Yes,No internet service,Yes,Credit card,49.21,3383.57,3,No
CUST-11765,Female,0,No,Yes,47,Month-to-month,DSL,No internet service,No,Yes,No,Credit card,73.54,3510.44,3,No
CUST-11766,Female,0,No,No,31,Month-to-month,Fiber optic,Yes,No internet service,No,No,Mailed check,55.13,1765.56,1,No
CUST-11767,Male,0,Yes,No,25,Month-to-month,DSL,No internet service,No,No internet service,No,Credit card,94.18,2353.37,1,No
CUST-11768,Male,1,Yes,No,25,Month-to-month,DSL,No internet service,No internet service,No,Yes,Mailed check,66.35,1638.41,1,No
CUST-11769,Male,0,Yes,No,16,Month-to-month,DSL,Yes,No,No,No,Credit card,37.53,578.95,2,Yes
CUST-11770,Male,1,Yes,Yes,43,Two year,DSL,Yes,No internet service,No internet service,Yes,Credit card,53.29,2205.11,4,No
CUST-11771,Male,0,No,Yes,63,Month-to-month,Fiber optic,Yes,No internet service,No internet service,Yes,Electronic check,45.01,2840.66,1,Yes
CUST-11772,Male,0,No,Yes,17,Month-to-month,DSL,Yes,No,Yes,Yes,Mailed check,86.46,1473.84,2,No
CUST-11773,Male,0,Yes,No,54,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,Bank transfer,80.47,4304.57,0,Yes
CUST-11774,Female,0,Yes,No,41,One year,Fiber optic,No,No,No internet service,Yes,Electronic check,63.78,2523.24,2,No
CUST-11775,Male,0,Yes,No,56,Month-to-month,No,No internet service,Yes,Yes,Yes,Credit card,70.8,3975.11,3,No
CUST-11776,Male,0,Yes,Yes,56,Two year,DSL,Yes,Yes,No internet service,No,Bank transfer,63.25,3558.63,1,No
CUST-11777,Male,0,Yes,No,2,One year,Fiber optic,No,No internet service,No,No,Electronic check,82.21,184.15,1,Yes
CUST-11778,Male,0,Yes,Yes,1,Month-to-month,No,No internet service,No,Yes,Yes,Credit card,75.4,25.9,0,No
CUST-11779,Female,0,No,No,66,One year,No,No internet service,No internet service,No,No,Electronic check,79.0,5233.84,1,No
CUST-11780,Male,0,Yes,No,11,Month-to-month,No,Yes,No,No,Yes,Mailed check,61.16,663.83,1,Yes
CUST-11781,Male,0,No,Yes,41,Two year,DSL,No,Yes,No,Yes,Electronic check,52.37,2190.39,1,No
CUST-11782,Male,0,Yes,No,54,Two year,No,No,No,Yes,No,Electronic check,78.3,4179.46,0,No
CUST-11783,Female,0,Yes,Yes,36,Month-to-month,No,No,No,No internet service,Yes,Bank transfer,96.03,3514.59,3,Yes
CUST-11784,Female,0,No,No,0,One year,DSL,No,No,No,Yes,Electronic check,87.12,75.5,1,No
CUST-11785,Male,0,No,No,0,Month-to-month,DSL,No,No internet service,Yes,No,Bank transfer,96.63,5.8,3,Yes
CUST-11786,Male,0,Yes,No,48,Month-to-month,No,No internet service,No,No,Yes,Electronic check,68.24,3295.7,1,No
CUST-11787,Male,0,Yes,No,65,One year,DSL,Yes,Yes,No,Yes,Credit card,45.6,3003.19,2,No
CUST-11788,Male,0,Yes,No,25,Two year,Fiber optic,Yes,Yes,Yes,No,Credit card,47.38,1133.21,1,Yes
CUST-11789,Female,0,Yes,Yes,39,Month-to-month,Fiber optic,No,No internet service,No internet service,No,Mailed check,92.59,3586.7,1,Yes
CUST-11790,Female,0,No,No,68,One year,Fiber optic,No,No,No,Yes,Mailed check,27.76,1896.89,2,No
CUST-11791,Female,0,Yes,No,60,One year,DSL,No internet service,No,No internet service,No,Bank transfer,95.1,5807.34,1,No
CUST-11792,Male,0,Yes,Yes,39,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Bank transfer,49.25,1860.94,1,No
CUST-11793,Male,0,Yes,No,47,One year,Fiber optic,Yes,No internet service,Yes,Yes,Electronic check,103.47,4944.98,1,No
CUST-11794,Male,0,Yes,No,70,One year,No,No,No,Yes,Yes,Credit card,63.59,,1,No
CUST-11795,Male,1,Yes,No,58,One year,DSL,No internet service,No internet service,No internet service,Yes,Credit card,79.45,,1,Yes
CUST-11796,Female,0,Yes,Yes,30,Two year,DSL,No internet service,No internet service,No,No,Mailed check,112.7,3441.9,1,No
CUST-11797,Male,0,No,No,50,Month-to-month,DSL,No internet service,No internet service,Yes,No,Bank transfer,58.4,3021.07,0,No
CUST-11798,Male,0,Yes,No,24,Month-to-month,DSL,No,Yes,Yes,Yes,Electronic check,58.06,1414.58,3,Yes
CUST-11799,Female,0,Yes,Yes,67,Month-to-month,No,Yes,No,No,Yes,Bank transfer,51.1,3481.94,2,Yes
CUST-11800,Male,1,No,Yes,6,Month-to-month,DSL,Yes,No,No,Yes,Bank transfer,44.96,223.74,1,No
CUST-11801,Male,0,No,No,16,Month-to-month,DSL,No internet service,No internet service,Yes,No,Mailed check,58.4,907.93,1,Yes
CUST-11802,Male,0,Yes,No,25,Two year,No,No,No internet service,Yes,Yes,Mailed check,53.9,1279.88,4,No
CUST-11803,Male,1,Yes,No,14,Month-to-month,DSL,No internet service,Yes,No,No,Electronic check,39.99,534.08,1,No
CUST-11804,Male,0,No,Yes,43,One year,DSL,Yes,No internet service,No,Yes,Credit card,60.79,2642.23,1,No
CUST-11805,Male,0,Yes,No,52,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Electronic check,74.0,3858.61,2,No
CUST-11806,Male,0,No,No,65,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No,Bank transfer,47.08,3146.56,1,No
CUST-11807,Male,0,Yes,No,36,Two year,No,Yes,No internet service,Yes,No,Credit card,61.75,2325.74,1,No
CUST-11808,Male,0,Yes,No,45,One year,Fiber optic,Yes,Yes,No,Yes,Electronic check,93.13,4184.02,3,Yes
CUST-11809,Female,0,No,Yes,43,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,36.61,1540.25,1,Yes
CUST-11810,Male,1,Yes,Yes,0,Two year,Fiber optic,Yes,No,Yes,No,Credit card,103.63,58.0,1,No
CUST-11811,Female,1,No,No,51,Month-to-month,No,No,No internet service,No internet service,No,Credit card,51.52,2690.73,2,No
CUST-11812,Female,0,No,No,1,Month-to-month,Fiber optic,Yes,No internet service,No internet service,No,Electronic check,69.02,91.08,3,Yes
CUST-11813,Male,0,Yes,Yes,39,Month-to-month,Fiber optic,Yes,Yes,No,No,Mailed check,90.58,3567.9,3,No
CUST-11814,Female,0,Yes,No,72,One year,Fiber optic,No,No internet service,Yes,No,Bank transfer,96.69,6989.14,2,No
CUST-11815,Male,0,Yes,No,57,Month-to-month,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,74.4,4191.36,3,No
CUST-11816,Male,0,No,No,36,Two year,Fiber optic,No,No,No internet service,Yes,Bank transfer,51.11,1779.03,1,No
CUST-11817,Male,0,Yes,No,23,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,Mailed check,49.34,1132.27,0,No
CUST-11818,Male,0,No,No,61,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,Bank transfer,53.5,3253.45,1,No
CUST-11819,Male,0,No,No,62,Two year,DSL,No internet service,No,No,Yes,Electronic check,102.79,6386.83,0,No
CUST-11820,Male,0,No,No,26,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Credit card,57.34,1484.28,2,No
CUST-11821,Female,0,Yes,No,7,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,Bank transfer,71.47,415.13,1,No
CUST-11822,Male,0,Yes,No,42,Month-to-month,DSL,Yes,No internet service,Yes,Yes,Mailed check,44.12,1747.43,2,No
CUST-11823,Female,0,No,Yes,46,Month-to-month,DSL,No internet service,No,Yes,No,Mailed check,41.87,1962.89,2,No
CUST-11824,Female,0,No,No,68,Month-to-month,No,No,No,No,Yes,Mailed check,65.53,4422.9,1,No
CUST-11825,Female,1,Yes,Yes,64,Month-to-month,DSL,Yes,No internet service,No,No,Mailed check,58.51,3733.03,1,No
CUST-11826,Male,0,No,No,16,One year,DSL,No,Yes,Yes,Yes,Electronic check,59.97,931.62,3,No
CUST-11827,Female,1,Yes,Yes,18,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,Bank transfer,35.42,591.91,3,Yes
CUST-11828,Female,0,No,No,72,Month-to-month,Fiber optic,No,Yes,No,Yes,Electronic check,63.53,4527.17,2,Yes
CUST-11829,Female,0,No,Yes,23,One year,DSL,No,No internet service,Yes,Yes,Mailed check,95.99,2258.76,2,Yes
CUST-11830,Male,1,Yes,No,33,Month-to-month,No,Yes,Yes,No internet service,No,Credit card,47.94,1570.06,3,No
CUST-11831,Female,0,Yes,No,22,One year,Fiber optic,No,Yes,No internet service,No,Bank transfer,82.95,1856.64,1,No
CUST-11832,Female,0,Yes,Yes,28,One year,DSL,Yes,Yes,Yes,Yes,Credit card,18.0,542.45,3,Yes
CUST-11833,Male,0,Yes,No,41,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,48.95,2022.78,3,No
CUST-11834,Male,0,Yes,No,21,Month-to-month,DSL,Yes,No internet service,Yes,No,Credit card,26.79,602.69,1,No
